trade,price_enter,price_exit,gross_return,enter_period,exit_period
547,183.17,184.17,1.0054594092919147,76536,76556
548,185.6,186.0,1.0021551724137931,76647,76667
549,189.7,191.6937,1.0105097522403796,76692,76695
550,190.6,188.892,0.9910388247639035,76792,76798
551,189.57,189.41,0.999155984596719,77021,77041
552,190.25,190.01,0.9987385019710906,77142,77162
553,188.28,187.82,0.9975568302528149,77435,77455
554,188.96,187.84,0.9940728196443691,77512,77532
555,188.98,188.33,0.9965604825907505,77699,77719
556,189.36,188.6,0.9959864807773552,77834,77854
557,187.72,188.24,1.002770083102493,77917,77937
558,187.37,187.89,1.002775257511875,78262,78282
559,188.43,188.4,0.9998407896831715,78360,78380
560,188.23,188.72,1.00260319821495,78532,78552
561,188.04,187.59,0.9976068921506063,78602,78622
562,187.72,188.0,1.0014915832090348,78832,78852
563,190.99,191.47,1.0025132205874652,78877,78897
564,196.73,194.931,0.9908554872159814,78982,78993
565,194.94,194.53,0.9978967887555146,79217,79237
566,195.37,193.9905,0.9929390387469929,79243,79250
567,195.86,194.99,0.9955580516695599,79400,79420
568,196.31,196.37640000000002,1.0003382405379249,79512,79515
569,193.34,193.64,1.001551670632047,79661,79681
570,195.0,195.22,1.001128205128205,80134,80154
571,195.41,194.86,0.9971854050458012,80165,80185
572,193.69,193.42,0.9986060199287521,80324,80344
573,193.94,193.37,0.9970609466845416,80489,80509
574,193.56,193.89,1.0017048977061376,80521,80541
575,194.91,195.36,1.0023087578882561,80573,80593
576,195.39,195.19,0.998976406162035,80619,80639
577,196.73,196.87,1.0007116352361105,80651,80671
578,198.47,198.06,0.9979341966040208,80802,80822
579,195.5,195.84,1.0017391304347827,81226,81246
580,197.13,197.22,1.0004565515142292,81420,81440
581,198.18,197.48,0.9964678575032797,81442,81462
582,197.66,197.37,0.9985328341596682,81651,81671
583,195.81,194.91,0.9954037076758081,81801,81821
584,195.09,195.24,1.0007688759034292,82103,82123
585,194.94,194.96,1.0001025956704628,82200,82220
586,193.45,194.3,1.0043939002326183,82254,82274
587,192.03,192.22,1.0009894287350936,82505,82525
588,193.83,194.58,1.003869370066553,82707,82727
589,195.36,194.38,0.9949836199836198,82743,82763
590,195.86,196.06,1.0010211375472275,82808,82828
591,195.01,195.17,1.00082047074509,82922,82942
592,194.14,194.43,1.0014937673843618,83097,83117
593,193.93,193.66,0.9986077450626514,83179,83199
594,195.1,195.24,1.000717580727832,83321,83341
595,195.56,194.86,0.9964205358969115,83347,83367
596,196.88,196.84,0.9997968305566843,83535,83555
597,196.29,196.3,1.0000509450303123,84119,84139
598,196.55,196.43,0.9993894683286695,84222,84242
599,196.87,196.96,1.000457154467415,84249,84269
600,197.06,196.99,0.99964477824013,84322,84342
601,198.09,197.42579999999998,0.9966469786460699,84444,84451
602,199.97,202.1085,1.0106941041156172,84682,84685
603,205.47,205.05,0.9979559059716747,84829,84849
604,208.82,209.3,1.002298630399387,85072,85092
605,210.45,208.8801,0.9925402708481825,85102,85112
606,210.6,213.35,1.0130579297245963,85286,85306
607,215.8,216.5823,1.0036251158480074,85323,85329
608,216.25,216.27,1.000092485549133,85555,85575
609,213.75,214.23,1.0022456140350877,85657,85677
610,215.24,215.24,1.0,85704,85724
611,218.19,216.97,0.9944085430129703,85852,85872
612,217.47,217.0,0.9978387823607854,85873,85893
613,217.15,218.48,1.0061247985263642,85917,85937
614,218.67,218.68,1.000045731010198,85943,85963
615,221.28,224.34,1.01382863340564,85973,85993
616,224.34,223.8588,0.9978550414549344,85993,86002
617,218.13,217.31,0.9962407738504562,86278,86298
618,208.98,207.3852,0.992368647717485,86718,86722
619,208.33,206.3556,0.9905227283636538,86748,86764
620,203.84,203.74200000000002,0.9995192307692309,86821,86832
621,210.04,212.1,1.0098076556846316,86917,86937
622,208.72,208.94,1.0010540436949023,87226,87246
623,208.83,210.21,1.006608245941675,87439,87459
624,212.87,214.74,1.0087847042796072,87519,87539
625,213.51,211.59269999999998,0.9910200927357032,87622,87641
626,213.7,214.36,1.0030884417407582,87849,87869
627,216.07,216.11,1.0001851251909104,87888,87908
628,209.52,210.12,1.0028636884306987,88456,88476
629,213.53,212.85,0.9968154357701494,88886,88906
630,212.81,213.42,1.0028664066538227,89362,89382
631,213.52,212.96,0.9973772948669913,89482,89502
632,213.76,213.34,0.9980351796407186,89544,89564
633,215.11,214.05,0.995072288596532,89647,89667
634,212.7,212.97,1.0012693935119887,89829,89849
635,216.66,216.83,1.00078463952737,90112,90132
636,217.35,217.31,0.9998159650333563,90242,90262
637,217.31,217.48,1.000782292577424,90262,90282
638,218.02,217.27,0.9965599486285662,90345,90365
639,209.28,209.3,1.0000955657492354,91105,91125
640,208.76,208.43,0.9984192374018012,91189,91209
641,208.67,208.65,0.9999041548857048,91228,91248
642,208.72,207.62,0.9947297815254887,91296,91316
643,210.46,209.85,0.9971015869999049,91451,91471
644,198.15,199.07,1.004642947262175,91963,91983
645,200.42,201.75,1.0066360642650434,92004,92024
646,199.21,199.72,1.0025601124441543,92092,92112
647,199.51,200.02,1.002556262843968,92139,92159
648,202.09,202.61,1.002573110990153,92272,92292
649,204.57,204.49,0.9996089358165909,92422,92442
650,208.09,206.0487,0.9901903022730549,92914,92932
651,206.58,207.76,1.0057120728047244,92951,92971
652,208.38,207.78,0.9971206449755255,93018,93038
653,209.66,210.22,1.0026709911284937,93253,93273
654,209.19,209.44,1.001195085807161,93381,93401
655,209.33,209.07,0.9987579420054459,93476,93496
656,204.07,203.29649999999998,0.9962096339491351,93908,93922
657,204.48,203.66,0.9959898278560251,94009,94029
658,204.38,204.72,1.001663567863783,94194,94214
659,205.66,205.31,0.9982981620149762,94222,94242
660,203.08,203.82,1.0036438841835729,94464,94484
661,204.29,204.67,1.0018601008370454,94575,94595
662,205.46,207.61,1.0104643239560012,94617,94637
663,207.14,206.99,0.9992758520807185,94702,94722
664,207.34,207.67,1.0015915886948972,94762,94782
665,208.46,208.05,0.9980331958169433,94882,94902
666,210.52,208.66230000000002,0.9911756602698081,95122,95131
667,208.54,207.66,0.9957801860554331,95365,95385
668,205.74,203.6826,0.99,95584,95603
669,205.78,205.27,0.9975216250364467,95771,95791
670,205.77,206.2269,1.0022204402974193,96000,96013
671,204.58,204.97,1.0019063447062273,96159,96179
672,203.83,204.1,1.0013246332728254,96263,96283
673,204.48,205.48,1.004890453834116,96357,96377
674,204.37,204.14,0.9988745902040416,96562,96582
675,205.06,207.27,1.0107773334633765,96598,96618
676,205.8,207.43,1.0079203109815353,96870,96890
677,208.54,206.86049999999997,0.9919463891819315,96896,96905
678,212.11,212.94899999999998,1.0039554947904388,96927,96930
679,212.68,212.17,0.9976020312206131,97162,97182
680,212.9,211.94,0.9954908407703147,97184,97204
681,212.32,211.98,0.9983986435568952,97206,97226
682,216.51,214.4439,0.9904572537065264,97342,97351
683,212.33,212.15,0.99915226298686,97537,97557
684,210.3,210.16,0.9993342843556823,97843,97863
685,211.1,211.32,1.0010421601136903,97935,97955
686,210.19,210.18,0.9999524239973357,98086,98106
687,212.18,212.16,0.9999057404090865,98148,98168
688,213.87,213.99,1.0005610885117127,98273,98293
689,214.47,214.49,1.0000932531356368,98580,98600
690,213.22,213.7,1.0022511959478473,98785,98805
691,213.47,213.56,1.000421604909355,98953,98973
692,210.86,211.06,1.0009484966328368,99351,99371
693,212.68,212.37,0.9985424111340981,99603,99623
694,213.49,213.62,1.0006089278186332,99690,99710
695,213.42,212.73,0.9967669384312623,99781,99801
696,211.24,211.78,1.0025563340276462,99864,99884
697,212.47,211.85,0.997081940979903,99965,99985
698,210.67,211.32,1.003085394218446,100093,100113
699,188.49,186.21425000000002,0.9879264151944401,100184,100185
700,187.72,187.28,0.9976560835286598,100562,100582
701,188.89,189.96,1.0056646725607497,100598,100618
702,191.59,191.07,0.9972858708700871,100647,100665
703,189.56,190.39,1.0043785608778222,100954,100974
704,189.18,187.6941,0.9921455756422454,101123,101130
705,182.44,184.29,1.0101403201052401,101182,101202
706,186.46,188.89,1.0130322857449319,101362,101382
707,188.89,187.85,0.9944941500344116,101422,101442
708,187.94,188.28,1.0018090880068107,101588,101608
709,189.01,188.9,0.9994180202105709,101830,101850
710,188.45,187.89,0.9970283894932342,101867,101887
711,184.7,187.11,1.0130481862479699,102202,102222
712,188.93,187.3179,0.9914672100778066,102247,102264
713,189.36,189.12,0.9987325728770595,102312,102332
714,190.85,191.565,1.0037463976945245,102346,102354
715,188.5,187.72,0.9958620689655172,102571,102591
716,186.07,185.54,0.9971516096092868,103024,103044
717,187.92,187.31,0.996753937845892,103162,103182
718,188.84,188.46,0.9979877144672739,103349,103369
719,188.36,189.16,1.0042471862391165,103527,103547
720,190.93,189.58,0.9929293458335516,103585,103605
721,189.97,189.52,0.9976312049270938,103666,103686
722,191.18,189.94,0.9935139658960142,103762,103782
723,192.0,191.44,0.9970833333333333,103898,103918
724,191.57,191.23,0.9982251918358824,104002,104022
725,191.68,191.56,0.9993739565943238,104071,104091
726,190.87,190.66,0.9988997747157751,104153,104173
727,190.1,189.04,0.9944239873750658,104242,104262
728,190.41,190.16,0.9986870437477023,104487,104507
729,191.04,190.53,0.9973304020100503,104533,104553
730,190.85,190.67,0.9990568509300497,104601,104621
731,190.74,190.5,0.9987417426863793,104780,104800
732,190.18,190.28,1.0005258176464402,105068,105088
733,190.91,190.4,0.9973285841495994,105142,105162
734,192.4,194.0,1.0083160083160083,105245,105265
735,198.78,197.2476,0.9922909749471778,105442,105448
736,196.61,196.52,0.9995422409846905,105622,105642
737,197.75,197.67,0.9995954487989885,105685,105705
738,200.51,200.12,0.9980549598523765,105799,105819
739,199.54,199.88,1.0017039190137316,105880,105900
740,197.17,198.05,1.0044631536237765,106247,106267
741,199.28,199.07,0.9989462063428342,106299,106319
742,199.3,200.45,1.005770195684897,106359,106379
743,201.48,203.47,1.0098769108596388,106450,106470
744,205.79,203.9598,0.9911064677583945,106526,106531
745,203.0,201.09869999999998,0.9906339901477832,106882,106897
746,199.49,200.2,1.0035590756428894,107039,107059
747,203.82,203.33,0.9975959179668336,107100,107120
748,204.21,204.02,0.9990695852308897,107261,107281
749,202.75,202.25,0.9975339087546239,107436,107456
750,200.31,198.8316,0.9926194398682043,107500,107514
751,199.33,198.59,0.9962875633371795,107663,107683
752,199.69,199.63,0.9996995342781311,107965,107985
753,201.15,201.45,1.0014914243102162,108039,108059
754,200.2,199.65,0.9972527472527474,108098,108118
755,197.75,196.72,0.9947914032869785,108711,108731
756,196.15,196.97,1.0041804741269436,108837,108857
757,198.8,198.95,1.0007545271629779,108938,108958
758,198.78,198.66,0.9993963175369756,109018,109038
759,199.38,200.17,1.0039622830775403,109042,109062
760,200.82,201.43,1.0030375460611494,109092,109112
761,201.44,200.64,0.9960285941223193,109222,109242
762,200.25,199.69,0.997203495630462,109399,109419
763,200.82,200.54,0.9986057165620954,109484,109504
764,200.66,202.06,1.0069769759792684,109522,109542
765,202.98,202.25,0.9964035865602523,109545,109565
766,200.58,200.94,1.0017947950942268,109751,109771
767,200.49,198.82,0.9916704075016209,109853,109873
768,199.23,199.36,1.0006525121718617,109878,109898
769,201.1,201.29,1.0009448035803084,110067,110087
770,201.24,201.63,1.001937984496124,110155,110175
771,200.89,200.12,0.9961670565981384,110232,110252
772,202.27,201.92,0.9982696395906461,110398,110418
773,202.03,201.49,0.9973271296342128,110482,110502
774,201.85,201.69,0.9992073321773595,110813,110833
775,202.18,204.56,1.0117716885943218,110969,110989
776,206.89,206.74,0.9992749770409397,111021,111041
777,207.3,208.8,1.0072358900144718,111127,111147
778,208.62,209.16,1.002588438308887,111507,111527
779,207.15,207.75,1.002896451846488,111668,111688
780,208.25,208.58,1.0015846338535415,111691,111711
781,209.58,213.93,1.0207557973089034,111749,111769
782,216.07,214.0182,0.9905040033322535,111874,111894
783,212.17,212.13,0.999811471932884,112371,112391
784,212.43,212.37,0.999717554017794,112494,112514
785,212.67,212.63,0.9998119151737433,112578,112598
786,212.75,211.98,0.9963807285546415,112773,112793
787,212.65,213.0,1.0016458970138726,112838,112858
788,212.07,211.81,0.9987739897203753,113572,113592
789,212.1,214.59,1.0117397454031118,113602,113622
790,215.49,213.79049999999998,0.9921133231240428,113799,113811
791,212.55,214.44,1.0088920254057867,114091,114111
792,213.31,213.01,0.9985935961745815,114262,114282
793,211.5,210.66,0.9960283687943262,114328,114348
794,213.27,213.59,1.0015004454447414,114469,114489
795,214.7,214.19,0.9976245924545878,114577,114597
796,214.16,214.1,0.999719835636907,114651,114671
797,214.18,214.75,1.002661312914371,114936,114956
798,213.27,213.4,1.0006095559619261,115282,115302
799,214.01,213.44,0.9973365730573338,115449,115469
800,210.01,209.66,0.9983334126946336,115665,115685
801,209.27,209.48,1.0010034883165289,115733,115753
802,211.39,210.68,0.9966412791522778,116076,116096
803,209.72,209.41,0.9985218386419988,116303,116323
804,209.04,208.77,0.9987083811710679,116440,116460
805,208.82,207.60299999999998,0.9941720141748874,116482,116500
806,207.66,206.82,0.9959549263218723,116719,116739
807,198.84,198.36,0.9975859987929995,117054,117074
808,199.06,197.85,0.9939214307244046,117427,117447
809,198.8,199.42,1.0031187122736418,117587,117607
810,198.92,198.83,0.9995475568067567,117622,117642
811,197.81,199.03,1.0061675345028058,117783,117803
812,201.9,201.3,0.9970282317979198,117862,117882
813,202.1,203.22,1.005541810984661,118037,118057
814,203.76,204.2,1.0021594032194738,118162,118182
815,202.09,202.64,1.0027215597011232,118270,118290
816,204.08,205.41,1.006517052136417,118361,118381
817,205.02,207.05,1.0099014730270217,118408,118428
818,207.05,206.35,0.9966191741125331,118428,118448
819,207.06,207.04,0.9999034096397179,118633,118653
820,209.04,208.73,0.9985170302334482,118975,118995
821,209.2,210.19,1.004732313575526,119005,119025
822,207.3,207.09,0.9989869753979739,119379,119399
823,207.32,206.57,0.9963824040131198,119836,119856
824,206.34,206.57,1.0011146651158283,119876,119896
825,207.03,207.26,1.0011109501038495,120035,120055
826,208.33,207.96,0.9982239715835454,120212,120232
827,207.08,206.52,0.9972957311184083,120291,120311
828,207.08,207.59,1.0024628163028781,120338,120358
829,207.98,209.03,1.0050485623617655,120442,120462
830,209.03,209.5,1.002248481079271,120462,120482
831,208.48,208.71,1.0011032233307753,120513,120533
832,209.9,209.87,0.9998570747975226,120685,120705
833,209.93,209.56,0.9982375077406754,120802,120822
834,210.08,210.23,1.000714013709063,120867,120887
835,206.29,206.4,1.0005332299190461,121245,121265
836,204.34,206.2,1.0091024762650485,121479,121499
837,206.47,207.31,1.004068387659224,121600,121620
838,207.72,206.97,0.9963893703061814,121621,121641
839,205.44,203.5935,0.9910119742990655,121718,121735
840,202.36,202.65,1.001433089543388,121892,121912
841,202.31,201.83,0.997627403489694,121961,121981
842,201.92,202.07,1.0007428684627575,122097,122117
843,201.54,202.04,1.0024808970923886,122134,122154
844,202.79,202.88,1.000443808866315,122155,122175
845,202.39,203.29,1.0044468600227283,122481,122501
846,203.35,202.62,0.9964101303171872,122542,122562
847,204.04,203.44,0.9970594001176241,122598,122618
848,203.12,202.33,0.9961106734935015,122698,122718
849,203.37,203.4,1.0001475143826524,122729,122749
850,204.98,204.65,0.9983900868377403,122831,122851
851,205.1,205.0,0.999512432959532,122911,122931
852,205.66,204.75,0.995575221238938,122947,122967
853,204.4,204.65,1.0012230919765166,123144,123164
854,204.6,203.8,0.9960899315738027,123204,123224
855,204.25,204.51,1.0012729498164015,123385,123405
856,203.25,202.5,0.996309963099631,123588,123608
857,203.73,203.92,1.000932606881657,123672,123692
858,202.65,202.5,0.9992598075499629,123912,123932
859,201.83,201.75,0.9996036268146459,124007,124027
860,200.37,199.76,0.9969556320806507,124234,124254
861,200.97,202.0,1.0051251430561776,124449,124469
862,201.4,200.86,0.9973187686196624,124591,124611
863,202.06,201.33,0.9963872117192913,124702,124722
864,202.33,201.63,0.9965403054416052,124786,124806
865,202.06,202.04,0.9999010194991587,124882,124902
866,202.3,202.56,1.001285219970341,124977,124997
867,203.34,204.0,1.0032457952198288,125000,125020
868,203.3,203.48,1.0008853910477127,125122,125142
869,205.77,206.16,1.0018953200174952,125272,125292
870,206.96,206.86,0.999516814843448,125362,125382
871,206.73,206.8,1.000338605911092,125426,125446
872,207.04,207.75,1.0034292890262753,126054,126074
873,207.88,207.82,0.9997113719453531,126139,126159
874,206.93,206.55,0.9981636302131156,126298,126318
875,206.76,206.8,1.000193461017605,126678,126698
876,208.1,208.46,1.0017299375300337,126809,126829
877,209.67,209.91,1.0011446558878239,126846,126866
878,211.52,212.1,1.0027420574886534,126973,126993
879,215.21,214.49,0.996654430556201,127162,127182
880,213.97,214.54,1.002663924849278,127223,127243
881,214.99,213.87,0.9947904553700172,127358,127378
882,216.56,216.99,1.0019855929072774,127443,127463
883,217.96,219.92,1.0089924756836115,127475,127495
884,221.44,221.0,0.9980130057803468,127522,127542
885,223.56,222.54209999999998,0.9954468599033816,127555,127564
886,222.37,222.39,1.0000899401897738,127674,127694
887,221.72,221.24,0.9978351073425943,127809,127829
888,222.59,221.3145,0.9942697335909071,128015,128023
889,218.44,218.9,1.0021058414209851,128183,128203
890,219.88,219.71,0.9992268510096417,128313,128333
891,220.75,220.55,0.9990939977349944,128367,128387
892,222.07,221.93,0.9993695681541857,128535,128555
893,220.15,220.22,1.0003179650238474,128714,128734
894,219.56,219.52,0.9998178174530881,129042,129062
895,219.47,219.69,1.0010024149086436,129083,129103
896,219.92,219.76,0.9992724627137141,129112,129132
897,221.83,225.31,1.0156876887706803,129195,129215
898,226.29,229.36,1.0135666622475585,129226,129246
899,229.36,227.68019999999999,0.9926761423090337,129246,129254
900,230.85,230.68,0.9992635910764567,129313,129333
901,233.58,233.3,0.9988012672317835,129465,129485
902,233.2,233.76,1.002401372212693,129579,129599
903,234.8,236.97,1.0092419080068142,129615,129635
904,236.78,237.03,1.0010558324182786,129781,129801
905,238.12,237.66,0.9980682009071056,129832,129852
906,235.8,235.9,1.0004240882103477,129937,129957
907,237.28,237.16,0.9994942683749157,130056,130076
908,237.66,241.62,1.0166624589750064,130274,130294
909,246.54,244.53,0.9918471647602823,130325,130327
910,242.5,243.33,1.0034226804123711,130410,130430
911,241.26,238.87709999999998,0.9901231037055459,130604,130621
912,238.99,238.72,0.9988702456169714,130811,130831
913,240.68,239.2,0.9938507561907927,130863,130883
914,238.71,236.99,0.9927946043316158,130921,130941
915,238.03,237.27,0.9968071251522918,131004,131024
916,239.39,238.56,0.9965328543381095,131054,131074
917,236.91,236.78,0.9994512684141658,131264,131284
918,235.23,235.58,1.0014879054542363,131479,131499
919,235.69,235.84,1.0006364292078578,131555,131575
920,234.24,236.03,1.0076417349726776,131710,131730
921,232.0,233.07,1.0046120689655171,131848,131868
922,234.89,236.4,1.0064285410192007,131936,131956
923,239.24,241.93,1.0112439391406118,132082,132102
924,238.29,238.44,1.0006294850812036,132205,132225
925,238.48,239.07,1.0024740020127474,132269,132289
926,238.63,237.91,0.9969827766835687,132404,132424
927,236.99,239.33,1.0098738343390017,132583,132603
928,240.32,239.2,0.9953395472703063,132716,132736
929,238.99,239.78,1.0033055776392317,132808,132828
930,238.53,239.06,1.0022219427325703,132963,132983
931,238.32,238.69,1.0015525344075193,133042,133062
932,240.27,242.08,1.0075331918258625,133080,133100
933,243.16,243.63,1.0019328836979766,133181,133201
934,248.88,247.30200000000002,0.9936595949855354,133227,133230
935,247.57,247.36,0.9991517550591753,133368,133388
936,249.15,248.42,0.9970700381296407,133626,133646
937,248.3,248.53,1.000926298832058,133711,133731
938,249.17,249.21,1.0001605329694587,133823,133843
939,250.86,253.3,1.009726540699992,133919,133939
940,252.95,252.47,0.9981023917770311,134003,134023
941,236.48,236.97,1.0020720568335588,134536,134556
942,237.29,235.3725,0.9919191706350879,134842,134850
943,235.91,236.51,1.0025433428002204,134976,134996
944,235.63,236.44,1.0034375928362262,135053,135073
945,237.12,236.8,0.9986504723346828,135172,135192
946,237.24,237.54,1.0012645422357107,135269,135289
947,238.64,240.22,1.006620851491787,135322,135342
948,239.52,238.88,0.9973279893119572,135473,135493
949,239.8,239.57,0.9990408673894912,135542,135562
950,240.26,239.74,0.9978356780154833,135705,135725
951,240.84,242.6,1.00730775618668,135843,135863
952,241.15,241.71,1.002322206095791,135964,135984
953,243.98,244.41,1.001762439544225,136137,136157
954,245.28,245.99,1.0028946510110894,136286,136306
955,243.24,242.74,0.9979444170366716,136513,136533
956,239.93,243.35,1.0142541574625932,136860,136880
957,246.01,245.06,0.9961383683590098,136962,136982
958,244.79,242.4708,0.99052575677111,137025,137045
959,244.74,243.23,0.9938301871373701,137247,137267
960,240.35,240.06,0.9987934262533805,137379,137399
961,242.16,243.47,1.005409646514701,137504,137524
962,244.43,243.67,0.996890725361044,137569,137589
963,243.86,244.31,1.0018453210858689,137657,137677
964,243.51,244.21,1.0028746252720628,137999,138019
965,243.56,241.95600000000002,0.9934143537526688,138081,138099
966,243.42,244.81,1.0057102949634378,138101,138121
967,243.84,243.04,0.9967191601049868,138286,138306
968,242.58,242.88,1.0012367054167697,138426,138446
969,242.78,242.65,0.9994645357937227,138718,138738
970,241.17,239.97,0.9950242567483518,138909,138929
971,240.0,240.03,1.000125,139254,139274
972,240.73,240.31,0.9982553067752254,139280,139300
973,240.51,240.51,1.0,139378,139398
974,240.59,240.36,0.9990440167920529,139507,139527
975,240.93,243.1,1.0090067654505457,139583,139603
976,243.15,242.88,0.9988895743368291,139687,139707
977,243.46,244.01,1.0022590980037789,139747,139767
978,242.49,242.37,0.9995051342323394,139976,139996
979,242.51,243.13,1.002556595604305,140004,140024
980,241.51,241.59,1.0003312492236347,140262,140282
981,241.91,242.47,1.0023149105039064,140286,140306
982,243.0,242.75,0.9989711934156379,140362,140382
983,240.89,241.45,1.0023247125243888,140502,140522
984,242.61,242.2,0.9983100449280737,140572,140592
985,242.76,242.76,1.0,140766,140786
986,242.55,240.1245,0.99,140973,140992
987,241.21,240.6,0.9974710832884208,141144,141164
988,237.32,234.9765,0.9901251474801955,141303,141312
989,237.43,235.56,0.9921239944404666,141441,141461
990,238.28,238.05,0.9990347490347491,141584,141604
991,238.59,240.07,1.0062031099375497,141655,141675
992,241.88,243.05,1.0048371093104018,141676,141696
993,244.36,244.55,1.0007775413324602,141862,141882
994,243.83,244.16,1.0013534019603823,142006,142026
995,244.56,244.36,0.9991822047759241,142172,142192
996,243.86,243.77,0.9996309357828262,142304,142324
997,243.94,244.28,1.001393785357055,142482,142502
998,243.12,243.66,1.0022211253701876,142709,142729
999,242.44,243.2,1.0031347962382444,142933,142953
1000,243.95,245.63,1.006886657101865,143318,143338
1001,245.63,246.42,1.00321621951716,143338,143358
1002,243.01,242.69,0.9986831817620674,143638,143658
1003,242.17,242.48,1.0012800924970062,144010,144030
1004,243.92,243.7,0.9990980649393244,144082,144102
1005,242.99,243.02,1.000123461870859,144557,144577
1006,244.57,243.97,0.9975467146420248,144890,144910
1007,244.1,243.93,0.9993035641130684,144968,144988
1008,243.69,244.17,1.001969715622307,145098,145118
1009,244.21,244.21,1.0,145205,145225
1010,243.28,243.02,0.9989312726076949,145379,145399
1011,243.53,243.27,0.9989323697285756,145430,145450
1012,242.94,243.38,1.0018111467852144,145526,145546
1013,243.35,243.32,0.9998767207725499,145858,145878
1014,244.77,247.7772,1.0122858193406055,145917,145934
1015,248.0,247.89,0.9995564516129032,146556,146576
1016,246.74,246.55,0.9992299586609387,146757,146777
1017,245.78,246.02,1.0009764830336074,146885,146905
1018,245.64,245.25,0.9984123106985834,146930,146950
1019,234.32,233.59,0.9968846022533289,147372,147392
1020,231.87,231.3,0.9975417259671367,147617,147637
1021,231.94,230.61,0.9942657583857895,147639,147659
1022,229.66,231.54,1.0081860141078116,147691,147711
1023,232.07,232.93,1.0037057784289223,147772,147792
1024,233.19,233.03,0.9993138642308848,147803,147823
1025,234.0,233.89,0.9995299145299145,147862,147882
1026,233.09,234.03,1.004032777038912,148005,148025
1027,236.29,236.82,1.0022430064750942,148165,148185
1028,236.31,236.31,1.0,148280,148300
1029,236.54,236.98,1.0018601505030862,148342,148362
1030,236.66,236.48,0.9992394151947942,148452,148472
1031,238.57,238.4,0.9992874208827598,148519,148539
1032,235.14,235.74,1.0025516713447309,148745,148765
1033,238.13,237.69,0.9981522697686138,148920,148940
1034,237.48,237.67,1.0008000673740947,149045,149065
1035,237.69,237.14,0.9976860616769742,149118,149138
1036,236.77,236.87,1.0004223508045782,149214,149234
1037,236.45,235.56,0.9962359906957073,149348,149368
1038,235.91,236.3,1.0016531728201434,149513,149533
1039,236.48,236.84,1.0015223274695535,149651,149671
1040,236.96,236.58,0.9983963538149899,149676,149696
1041,235.89,235.73,0.9993217177497986,149814,149834
1042,236.83,237.88,1.0044335599375078,149965,149985
1043,237.77,237.47,0.9987382764856794,150240,150260
1044,237.7,237.71,1.0000420698359278,150262,150282
1045,238.54,238.17,0.9984488974595456,150695,150715
1046,237.76,237.55,0.9991167563930015,150807,150827
1047,237.34,237.32,0.9999157327041375,150848,150868
1048,237.47,236.63,0.9964627110792942,150883,150903
1049,236.22,236.52,1.0012700025400052,150912,150932
1050,235.2,235.75,1.0023384353741498,151046,151066
1051,236.96,236.65,0.9986917623227549,151229,151249
1052,235.1,234.03,0.9954487452148022,151429,151449
1053,234.84,235.09,1.0010645545903594,151742,151762
1054,233.95,232.61,0.9942722804017954,151845,151865
1055,232.61,232.62,1.0000429904131378,151869,151889
1056,232.59,233.39,1.0034395287845563,151910,151930
1057,229.73,228.53,0.9947764767335568,152177,152197
1058,227.42,225.3735,0.9910012312021811,152212,152219
1059,220.38,220.93,1.0024956892639987,152396,152416
1060,222.7,221.94,0.9965873372249664,152788,152808
1061,221.02,223.8,1.0125780472355443,152818,152838
1062,226.42,226.02,0.9982333716102819,152926,152946
1063,227.78,227.65,0.9994292738607429,152966,152986
1064,228.07,231.02,1.0129346253343272,153082,153102
1065,233.44,231.85,0.9931888279643591,153157,153177
1066,232.95,232.39,0.997596050654647,153271,153291
1067,231.75,232.3,1.0023732470334412,153315,153335
1068,229.91,230.38,1.0020442781958157,153502,153522
1069,230.24,232.11,1.0081219596942321,153613,153633
1070,232.55,232.86,1.001333046656633,153655,153675
1071,232.81,232.48,0.9985825351144709,153813,153833
1072,232.05,232.64,1.002542555483732,153850,153870
1073,233.22,232.52,0.9969985421490438,153908,153928
1074,233.92,234.82,1.0038474692202464,153988,154008
1075,234.63,235.13,1.0021310147892426,154074,154094
1076,233.09,232.89,0.9991419623321464,154373,154393
1077,235.25,234.76,0.9979171094580234,154737,154757
1078,235.07,235.04,0.9998723784404645,154866,154886
1079,233.39,233.29,0.9995715326277904,155003,155023
1080,233.63,232.79,0.9964045713307366,155194,155214
1081,233.65,234.68,1.0044083030173336,155277,155297
1082,235.17,234.53,0.9972785644427437,155347,155367
1083,233.55,234.18,1.0026974951830443,155556,155576
1084,234.72,234.92700000000002,1.0008819018404909,155670,155683
1085,231.6,232.1,1.0021588946459412,155903,155923
1086,229.96,227.7693,0.9904735606192381,156082,156088
1087,232.89,232.14,0.996779595517197,156187,156207
1088,233.99,234.05,1.000256421214582,156284,156304
1089,234.62,233.47,0.9950984570795328,156396,156416
1090,233.51,233.2,0.9986724337287483,156580,156600
1091,233.0,233.5,1.002145922746781,156712,156732
1092,233.66,233.23,0.9981597192501925,156834,156854
1093,233.48,232.66,0.9964879218776769,156907,156927
1094,232.35,231.73,0.9973316117925544,157125,157145
1095,231.67,231.49,0.9992230327621187,157282,157302
1096,231.22,230.56,0.9971455756422455,157453,157473
1097,230.55,231.37,1.0035567122099327,157478,157498
1098,231.62,231.68,1.0002590449874795,157732,157752
1099,228.9,228.3732,0.9976985583224115,157883,157893
1100,228.28,228.56,1.0012265638689328,158094,158114
1101,229.37,228.81,0.9975585298862101,158122,158142
